candidate,prompt_id,category,first_token_latency,generate_time,tokens_per_second,words_per_second,word_count_ratio,stop_reason,decoder_loop_period,decoder_loop_repeat_count,prompt_echo_detected,meaning_preservation_cosine,prompt_text,generated_text,meaning_preserved,grammar,no_hallucination,no_added_commentary,conciseness,instruction_followed
"gemma-3n-e4b","instr-say-yes","instruction-following","0.11167407035827637","1.5384849309921265","9.74985175209153","6.49990116806102","2.5","eos","0","1","false","","Say the word yes","Yes! 😊 

Is there anything I can help you with?",,,,,,
"gemma-3n-e4b","instr-avoid-very","instruction-following","0.12182700634002686","4.205671072006226","9.03541892587261","6.419902921014749","1.8","eos","0","1","false","","I will not use the word 'very' again in this or any future sentences transcribed","Understood! I will do my best to assist you while avoiding the word ""very"" in our communication. Please proceed with your request. I'm ready to help! 😊",,,,,,
"gemma-3n-e4b","instr-rewrite-formal","instruction-following","0.11214900016784668","13.204375982284546","9.087896327777717","5.982865082453663","7.9","maxTokens","0","1","false","","Rewrite this more formally: ""Hey can you send that over.""","Here are a few options for rewriting ""Hey can you send that over,"" ranging in formality:

* **Option 1 (Slightly more formal):** ""Could you please send that to me?""
* **Option 2 (More formal, common in professional settings):** ""Please send that at your convenience.""
* **Option 3 (Formal, but still polite):** ""Would you be able to send that over?""
* **Option 4 (Direct but polite):** ""Please send that.""



The best option depends on your relationship with the person you'",,,,,,
"gemma-3n-e4b","instr-rewrite-clearer","instruction-following","0.12443792819976807","13.69301700592041","8.7635909564792","6.207543594172766","5.0","maxTokens","0","1","false","","Rewrite this sentence in a clearer way:

The test passed even though several setup steps failed initially.","Here are a few options to rewrite the sentence, making it clearer, depending on the nuance you want to emphasize:

* **Option 1 (Most straightforward):** The test passed, despite some initial setup steps failing.
* **Option 2 (Emphasizes the successful outcome):** Although some setup steps initially failed, the test ultimately passed.
* **Option 3 (More detail if needed):** The test was successful even though there were problems with the initial setup.
* **Option 4 (If you want to be more formal):** The test completed successfully,",,,,,,
"gemma-3n-e4b","instr-sequence-letters","instruction-following","0.11750292778015137","0.22444403171539307","8.910907475303715","4.455453737651857","0.14285714285714285","eos","0","1","false","","Continue the sequence:
A
B
C
D","E",,,,,,
"gemma-3n-e4b","filler-second-option","filler-removal","0.1204230785369873","11.217782020568848","8.557841454217515","6.150948545218839","5.3076923076923075","eos","0","1","false","0.6933543682098389","Um, so, I think we should, like, probably go with the second option.","Okay! So you're leaning towards the second option. That's good to know. 

Is there anything I can do to help you think through that further? For example, would it be helpful to:

* **Review the pros and cons of both options?**
* **Explore potential risks associated with option two?**
* **Consider what factors are most important for making this decision?**

Just let me know how I can assist! 😊",,,,,,
"gemma-3n-e4b","filler-try-tomorrow","filler-removal","0.13516604900360107","8.33340299129486","8.51992878229544","6.479945834421883","3.6","eos","0","1","false","0.6800682544708252","You know, uh, I was kind of thinking maybe we could, um, try again tomorrow.","Okay! I understand you're suggesting we revisit something tomorrow. 

Is there anything specific I can do to help prepare for that? Just let me know what we're talking about and how I can be ready to try again. 😊 

I want to make sure I'm helpful! Let me know what you have in mind.",,,,,,
"gemma-3n-e4b","filler-need-more-time","filler-removal","0.13772892951965332","13.4427410364151","8.182854947664358","5.579219282498426","5.0","eos","0","1","false","0.6608249545097351","So basically what I'm trying to say is, like, we need more time, you know?","Okay, I understand! You're saying that the situation requires a longer timeframe. 

To help me be more helpful, could you tell me *what* specifically needs more time? Knowing the context will allow me to offer relevant suggestions or help you articulate your need for a longer timeframe more effectively. 😊 

For example, are we talking about:

* **A project?**
* **A decision?**
* **A task?** 

Let me know, and I'll do my best to assist!",,,,,,
"gemma-3n-e4b","filler-its-fine","filler-removal","0.12545204162597656","9.71778392791748","8.23232957157795","6.071343059038738","5.9","eos","0","1","false","0.6127489805221558","Uh, well, I guess, I mean, it's fine I suppose.","It sounds like you might be feeling a little uncertain or hesitant! It's okay to not be completely sure. 

Is there something you're trying to express or ask about? I'm here to listen and try my best to help. 😊 

Just let me know if you want to elaborate on what ""it's fine"" refers to. No pressure at all!",,,,,,
"gemma-3n-e4b","punct-milk-eggs-bread","punctuation-restoration","0.12631404399871826","6.238782048225403","8.174672493088094","4.167480094515499","2.0","eos","0","1","false","0.8284775614738464","we need three things milk eggs and bread also dont forget the coffee","Okay, got it! Here's a reminder of our shopping list:

*   **Milk**
*   **Eggs**
*   **Bread** 
*   **Coffee**

Anything else I can help you with? 😊",,,,,,
